lemma,before,hit,after,list
favoriser usage,"défini . Améliorer la qualité des espaces publics , notamment en traversées de localité . Mobilité : favoriser l' usage",des transports,publics et de la mobilité douce et limiter l' usage des transports individuels motorisés : en renforçant l’ axe structurant,lemmesTemps
favoriser usage,: ▪ Densifier le tissu urbain déjà bâti ainsi qu’ autour des axes de transport public et des gares .,▪ Favoriser,"l’ usage des transports publics et de la mobilité douce en renforçant l’ axe structurant du littoral , en améliorant",lemmesTemps
favoriser usage,▪ Densifier le tissu urbain déjà bâti ainsi qu’ autour des axes de transport public et des gares . ▪,Favoriser l’,"usage des transports publics et de la mobilité douce en renforçant l’ axe structurant du littoral , en améliorant l’",lemmesTemps
favoriser usage,Densifier le tissu urbain déjà bâti ainsi qu’ autour des axes de transport public et des gares . ▪ Favoriser,l’ usage,"des transports publics et de la mobilité douce en renforçant l’ axe structurant du littoral , en améliorant l’ attractivité",lemmesTemps
favoriser usage,le tissu urbain déjà bâti ainsi qu’ autour des axes de transport public et des gares . ▪ Favoriser l’,usage des,"transports publics et de la mobilité douce en renforçant l’ axe structurant du littoral , en améliorant l’ attractivité des",lemmesTemps
favoriser usage,tissu urbain déjà bâti ainsi qu’ autour des axes de transport public et des gares . ▪ Favoriser l’ usage,des transports,"publics et de la mobilité douce en renforçant l’ axe structurant du littoral , en améliorant l’ attractivité des chemins",lemmesTemps
favoriser usage,"gares et autres pôles d’ échanges accueillent des activités à forte densité d’ emplois , génératrices de déplacements , afin",de favoriser,l’ usage des transports collectifs sur les trajets domicile – travail . L’ aménagement des espaces publics devra renforcer l’,lemmesTemps
favoriser usage,"et autres pôles d’ échanges accueillent des activités à forte densité d’ emplois , génératrices de déplacements , afin de",favoriser l’,usage des transports collectifs sur les trajets domicile – travail . L’ aménagement des espaces publics devra renforcer l’ identité,lemmesTemps
favoriser usage,"autres pôles d’ échanges accueillent des activités à forte densité d’ emplois , génératrices de déplacements , afin de favoriser",l’ usage,des transports collectifs sur les trajets domicile – travail . L’ aménagement des espaces publics devra renforcer l’ identité et,lemmesTemps
favoriser usage,"pôles d’ échanges accueillent des activités à forte densité d’ emplois , génératrices de déplacements , afin de favoriser l’",usage des,transports collectifs sur les trajets domicile – travail . L’ aménagement des espaces publics devra renforcer l’ identité et la,lemmesTemps
favoriser usage,"d’ échanges accueillent des activités à forte densité d’ emplois , génératrices de déplacements , afin de favoriser l’ usage",des transports,collectifs sur les trajets domicile – travail . L’ aménagement des espaces publics devra renforcer l’ identité et la visibilité,lemmesTemps
favoriser usage,"» , la structure multipolaire du canton , comme de l’ agglomération , permet de minimiser les déplacements motorisés et",de favoriser,l’ usage des modes doux et des transports publics . Le réseau dense et bien maillé dessert ainsi les commerces,lemmesTemps
favoriser usage,", la structure multipolaire du canton , comme de l’ agglomération , permet de minimiser les déplacements motorisés et de",favoriser l’,usage des modes doux et des transports publics . Le réseau dense et bien maillé dessert ainsi les commerces et,lemmesTemps
favoriser usage,"la structure multipolaire du canton , comme de l’ agglomération , permet de minimiser les déplacements motorisés et de favoriser",l’ usage,des modes doux et des transports publics . Le réseau dense et bien maillé dessert ainsi les commerces et services,lemmesTemps
favoriser usage,"structure multipolaire du canton , comme de l’ agglomération , permet de minimiser les déplacements motorisés et de favoriser l’",usage des,modes doux et des transports publics . Le réseau dense et bien maillé dessert ainsi les commerces et services de,lemmesTemps
favoriser usage,"multipolaire du canton , comme de l’ agglomération , permet de minimiser les déplacements motorisés et de favoriser l’ usage",des modes,doux et des transports publics . Le réseau dense et bien maillé dessert ainsi les commerces et services de proximité,lemmesTemps
favoriser usage,"semble à la Confédération extrêmement problématique . En effet , elle aurait pour effet d' engendrer des déplacements importants tout",en favorisant,l' usage des TIM . La Confédération juge indispensable de revoir cette exigence ou de préciser quels types de centres,lemmesTemps
favoriser usage,"à la Confédération extrêmement problématique . En effet , elle aurait pour effet d' engendrer des déplacements importants tout en",favorisant l',usage des TIM . La Confédération juge indispensable de revoir cette exigence ou de préciser quels types de centres de,lemmesTemps
favoriser usage,"la Confédération extrêmement problématique . En effet , elle aurait pour effet d' engendrer des déplacements importants tout en favorisant",l' usage,des TIM . La Confédération juge indispensable de revoir cette exigence ou de préciser quels types de centres de loisirs,lemmesTemps
favoriser usage,"Confédération extrêmement problématique . En effet , elle aurait pour effet d' engendrer des déplacements importants tout en favorisant l'",usage des,TIM . La Confédération juge indispensable de revoir cette exigence ou de préciser quels types de centres de loisirs seraient,lemmesTemps
favoriser usage,"extrêmement problématique . En effet , elle aurait pour effet d' engendrer des déplacements importants tout en favorisant l' usage",des TIM,. La Confédération juge indispensable de revoir cette exigence ou de préciser quels types de centres de loisirs seraient concernés,lemmesTemps
favoriser usage,les communes entendent développer ces prochaines années . • Ecoforum demande que les parkings proches des sites naturels deviennent payants,pour favoriser,l' usage des transports publics et restituer des moyens d' aménagement adéquats en faveur de la nature . • Pro,lemmesTemps
favoriser usage,communes entendent développer ces prochaines années . • Ecoforum demande que les parkings proches des sites naturels deviennent payants pour,favoriser l',usage des transports publics et restituer des moyens d' aménagement adéquats en faveur de la nature . • Pro Natura,lemmesTemps
favoriser usage,entendent développer ces prochaines années . • Ecoforum demande que les parkings proches des sites naturels deviennent payants pour favoriser,l' usage,des transports publics et restituer des moyens d' aménagement adéquats en faveur de la nature . • Pro Natura demande,lemmesTemps
favoriser usage,développer ces prochaines années . • Ecoforum demande que les parkings proches des sites naturels deviennent payants pour favoriser l',usage des,transports publics et restituer des moyens d' aménagement adéquats en faveur de la nature . • Pro Natura demande que,lemmesTemps
favoriser usage,ces prochaines années . • Ecoforum demande que les parkings proches des sites naturels deviennent payants pour favoriser l' usage,des transports,publics et restituer des moyens d' aménagement adéquats en faveur de la nature . • Pro Natura demande que les,lemmesTemps
qualité service,", la charge compatible avec l’ environnement , la sécurité et l’ entretien doit être respectée . Qualité de desserte",TIM Niveau,de service Distance à un axe de grand transit Traversée de localité α AàC < 1 km non β AàC,lemmesTemps
qualité service,"naturels et des biotopes , est un enjeu plus stratégique que jamais , ainsi que par exemple la qualité et",l’ accessibilité,"aux services , à la formation et à des logements diversifiés . Solidarité et équilibre interrégional Les bouleversements rapides de",lemmesTemps
qualité service,"et des biotopes , est un enjeu plus stratégique que jamais , ainsi que par exemple la qualité et l’",accessibilité aux,"services , à la formation et à des logements diversifiés . Solidarité et équilibre interrégional Les bouleversements rapides de l'",lemmesTemps
qualité service,"lieu très agréable pour vivre et travailler ( en vert sur l' illustration ) : diversité des paysages , qualité",des équipements,"et services , pôles de formation et de recherche , qualité des réseaux de transports , climat , sécurité ,",lemmesTemps
qualité service,"très agréable pour vivre et travailler ( en vert sur l' illustration ) : diversité des paysages , qualité des",équipements et,"services , pôles de formation et de recherche , qualité des réseaux de transports , climat , sécurité , etc",lemmesTemps
qualité service,"agréable pour vivre et travailler ( en vert sur l' illustration ) : diversité des paysages , qualité des équipements",et services,", pôles de formation et de recherche , qualité des réseaux de transports , climat , sécurité , etc .",lemmesTemps
qualité service,• la qualité de la desserte en transports publics ; • l' accès en mobilité douce aux services et équipements,; •,"la qualité des sols et les ressources , dont les surfaces d' assolement ; • l' environnement , notamment la",lemmesTemps
